ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R/LA/2735","LA",2735,"C/LA/2693","RPC","v4 p. 392-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 12:24:43","LEM","06/20/01 12:24:56"
"R/LA/2736","LA",2736,"C/LA/2694","RPC","v4 pp. 392-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 12:28:50","LEM","06/20/01 12:29:06"
"R/LA/2737","LA",2737,"C/EGD/39","RPC","v4, p. 404-5; 431; 433-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Cautions for Hector Munro of Fowlis - moving her to tolbooth in Edinburgh, and paying her upkeep; caution against Mr. Hector Munro that he won't harm her or her servants; Munro wanted the previous caution dropped because he can't pay her maintenance without recourse to her rents.","LEM","06/20/01 12:37:58","jhm","11/06/02 11:46:31"
"R/LA/2738","LA",2738,"C/LA/2695","RPC","v4 p. 591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 13:04:45","LEM","06/20/01 13:07:24"
"R/LA/2739","LA",2739,"C/LA/2696","RPC","v4 p. 610, 614, 624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 13:23:32","LEM","06/20/01 13:25:31"
"R/LA/2740","LA",2740,"C/LA/2697","RPC","v4 p. 680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 13:40:29","LEM","06/20/01 13:40:38"
"R/LA/2741","LA",2741,"C/LA/2698","RPC","v4 pp. 752-754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 15:08:00","LEM","06/20/01 15:08:20"
"R/LA/2742","LA",2742,"C/EGD/124","RPC","v5 p. 173-175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 15:29:32","LEM","06/20/01 15:29:59"
"R/LA/2743","LA",2743,"C/LA/2699","RPC","v5 pp. 268-269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"procedural information","LEM","06/20/01 15:39:22","LEM","06/20/01 15:42:34"
"R/LA/2744","LA",2744,"C/LA/2700","RPC","v5 p. 296-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 15:47:57","LEM","06/20/01 15:49:33"
"R/LA/2745","LA",2745,"C/LA/2701","RPC","v5 p. 409-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 16:15:12","LEM","06/20/01 16:16:11"
"R/LA/2746","LA",2746,"C/LA/2702","RPC","v5 pp. 424-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/20/01 16:18:48","LEM","06/20/01 16:19:02"
"R/LA/2783","LA",2783,"C/LA/2755","RPC","v6 p. 241-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/25/01 12:28:56","LEM","06/25/01 12:29:08"
"R/LA/2784","LA",2784,"C/LA/2756","RPC","v6 p. 255-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/25/01 12:35:53","LEM","06/25/01 12:36:09"
"R/LA/2785","LA",2785,"C/EGD/854","RPC","V10 pp. 4-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/26/01 10:42:04","LEM","11/05/02 14:39:23"
"R/LA/2786","LA",2786,"C/EGD/857","RPC","v10 pp. 4-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/26/01 10:49:52","LEM","06/26/01 10:50:00"
"R/LA/2787","LA",2787,"C/EGD/855","RPC","v10 p. 28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","06/26/01 11:01:44","LEM","11/05/02 14:38:46"
"R/LA/2788","LA",2788,"C/EGD/856","RPC","v10 p. 28",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"LEM","06/26/01 11:07:52","LEM","06/26/01 11:08:04"
"R/LA/2789","LA",2789,"C/LA/2757","RPC","v10 p. 231",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"LEM","06/26/01 12:43:05","LEM","06/26/01 12:43:21"
"R/LA/2790","LA",2790,"C/LA/2758","RPC","v10 p. 327",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,"LEM","06/26/01 12:47:13","LEM","06/26/01 12:49:16"
"R/LA/2791","LA",2791,"C/LA/2759","RPC","v12 p. 423",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"LEM","06/27/01 11:47:45","LEM","06/27/01 11:48:14"
"R/LA/2792","LA",2792,"C/LA/2760","Books of Adjournal","JC2/11; JC2/10 fo. 2r",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"prison release notification","JC2/10 and JC2/11 same information","LEM","06/27/01 12:45:55","LEM","11/21/01 09:18:46"
"R/LA/2793","LA",2793,"C/LA/2761","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned","LEM","06/28/01 09:48:41","LEM","06/28/01 15:16:25"
"R/LA/2794","LA",2794,"C/LA/2762","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 09:55:29","LEM","06/28/01 15:17:52"
"R/LA/2795","LA",2795,"C/LA/2763","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:19:04","LEM","06/28/01 15:18:13"
"R/LA/2796","LA",2796,"C/LA/2764","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mentioned","LEM","06/28/01 14:23:29","LEM","06/28/01 15:18:30"
"R/LA/2797","LA",2797,"C/LA/2765","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:28:42","LEM","06/28/01 15:19:12"
"R/LA/2798","LA",2798,"C/LA/2766","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:33:17","LEM","06/28/01 15:19:32"
"R/LA/2799","LA",2799,"C/LA/2767","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:35:59","LEM","06/28/01 15:19:51"
"R/LA/2800","LA",2800,"C/LA/2768","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:37:42","LEM","06/28/01 15:20:10"
"R/LA/2801","LA",2801,"C/LA/2769","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:39:47","LEM","06/28/01 15:20:30"
"R/LA/2802","LA",2802,"C/LA/2770","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:42:47","LEM","06/28/01 15:20:50"
"R/LA/2803","LA",2803,"C/LA/2771","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:44:38","LEM","06/28/01 15:21:08"
"R/LA/2804","LA",2804,"C/LA/2772","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:50:04","LEM","06/28/01 15:22:02"
"R/LA/2805","LA",2805,"C/LA/2773","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 14:54:39","LEM","06/28/01 15:22:28"
"R/LA/2806","LA",2806,"C/LA/2774","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 15:03:26","LEM","06/28/01 15:16:45"
"R/LA/2807","LA",2807,"C/LA/2775","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 15:06:11","LEM","06/28/01 15:17:18"
"R/LA/2808","LA",2808,"C/LA/2776","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 15:08:07","LEM","06/28/01 15:17:29"
"R/LA/2809","LA",2809,"C/LA/2777","Books of Adjournal","JC2/11; JC2/10 fo. 4r-7r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/28/01 15:12:08","LEM","06/28/01 15:18:49"
"R/LA/2810","LA",2810,"C/LA/2779","Books of Adjournal","JC2/11; JC2/10 fo. 10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/29/01 10:08:59","LEM","06/29/01 10:11:45"
"R/LA/2811","LA",2811,"C/LA/2778","Books of Adjournal","JC2/11; JC2/10 fo. 10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/29/01 10:09:42","LEM","06/29/01 10:11:17"
"R/LA/2812","LA",2812,"C/LA/2780","Books of Adjournal","JC2/11; JC2/10 fo. 10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/29/01 10:20:42","LEM","06/29/01 10:21:19"
"R/LA/2813","LA",2813,"C/LA/2781","Books of Adjournal","JC2/11; JC2/10 fo. 10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/29/01 12:00:04","LEM","06/29/01 12:01:02"
"R/LA/2814","LA",2814,"C/LA/2782","Books of Adjournal","JC2/11; JC2/10 fo. 10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","06/29/01 12:27:32","LEM","06/29/01 12:27:53"
"R/LA/2815","LA",2815,"C/EGD/400","Books of Adjournal","JC2/11",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ministers & elders ordered to appear in Edinburgh",,"LEM","06/29/01 13:54:24","jhm","11/06/02 12:54:52"
"R/LA/2816","LA",2816,"C/LA/2784","Books of Adjournal","JC2/11; JC2/10 fos. 21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/02/01 12:30:13","LEM","07/02/01 13:39:38"
"R/LA/2817","LA",2817,"C/LA/2785","Books of Adjournal","JC2/11; JC2/10 fos. 21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/02/01 12:32:18","LEM","07/02/01 13:40:17"
"R/LA/2818","LA",2818,"C/LA/2786","Books of Adjournal","JC2/11; JC2/10 fos. 21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/02/01 12:34:07","LEM","07/02/01 13:40:33"
"R/LA/2819","LA",2819,"C/LA/2783","Books of Adjournal","JC2/11; JC2/10 fos. 10v-17v",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/02/01 12:44:03","LEM","07/02/01 12:45:34"
"R/LA/2820","LA",2820,"C/EGD/400","Books of Adjournal","JC2/11; JC2/10 fos. 21v-27r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,"JC2/11 and JC2/10 have the same text.","LEM","07/03/01 09:44:44","LEM","07/03/01 09:45:21"
"R/LA/2821","LA",2821,"C/EGD/409","Books of Adjournal","JC2/11, JC2/10 fo. 27r; JC2/11, JC2/10 fo. 29v (same as JC26/27/5 item 1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"order for trial to take place on 27/8. A second order for her trial to take place on 10/9/ 1661.","LEM","07/03/01 10:19:46","jhm","11/06/02 14:45:18"
"R/LA/2822","LA",2822,"C/EGD/401","Books of Adjournal","JC2/11, JC2/10 fo. 29v",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"assize ordered to compear","process stuff","LEM","07/03/01 10:23:05","LEM","11/21/01 10:08:03"
"R/LA/2823","LA",2823,"C/EGD/401","Books of Adjournal","JC2/11, JC2/10 fo. 31r-33r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"restatement of her indictment and a verdict and sentence","LEM","07/03/01 10:50:46","LEM","11/21/01 10:08:48"
"R/LA/2824","LA",2824,"C/EGD/409","Books of Adjournal","JC2/11; JC2/10 fos. 34r-41r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,"First trial she was not guilty.  JC2/11 and JC2/10 have the same text.  Also found in the High Court Record Index, no. 1 for 27/8/1661","LEM","07/03/01 12:12:05","LEM","08/29/02 12:55:10"
"R/LA/2825","LA",2825,"C/EGD/401","Books of Adjournal","JC2/11; JC2/10 fo. 41r",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"sentence read.","LEM","07/03/01 12:19:16","LEM","07/03/01 12:21:27"
"R/LA/2826","LA",2826,"C/EGD/409","Books of Adjournal","JC2/11; JC2/10 fos. 43v-49r",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,"Second trial","LEM","07/03/01 12:21:43","LEM","07/03/01 12:22:14"
"R/LA/2873","LA",2873,"C/EGD/373","High Court Process Notes","JC26/27/2 item 6",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"draft of trial","LEM","07/09/01 11:23:30","LEM","07/09/01 15:13:36"
"R/LA/2874","LA",2874,"C/EGD/372","High Court Process Notes","JC26/27/2 item 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 11:31:59","LEM","07/09/01 15:09:59"
"R/LA/2875","LA",2875,"C/LA/2798","High Court Process Notes","JC26/27/2 item 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 12:59:51","LEM","07/09/01 15:14:52"
"R/LA/2876","LA",2876,"C/LA/2799","High Court Process Notes","JC26/27/2 item 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 13:02:12","LEM","07/09/01 15:15:13"
"R/LA/2877","LA",2877,"C/LA/2800","High Court Process Notes","JC26/27/2 item 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 13:05:12","LEM","07/09/01 15:15:36"
"R/LA/2878","LA",2878,"C/EGD/374","High Court Process Notes","JC26/27/2 item 9",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 13:13:18","LEM","07/09/01 15:12:37"
"R/LA/2879","LA",2879,"C/LA/2801","High Court Process Notes","JC26/27/1 item 9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 13:24:59","LEM","07/09/01 13:25:34"
"R/LA/2880","LA",2880,"C/EGD/371","High Court Process Notes","JC26/27/2 item 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 13:43:52","LEM","07/09/01 15:13:59"
"R/LA/2881","LA",2881,"C/EGD/371","High Court Process Notes","JC26/27/2 item 10",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 13:48:02","LEM","07/09/01 15:14:05"
"R/LA/2882","LA",2882,"C/EGD/370","High Court Process Notes","JC26/27/2 item 10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"no new information","LEM","07/09/01 13:48:46","LEM","07/09/01 15:10:39"
"R/LA/2883","LA",2883,"C/EGD/372","High Court Process Notes","JC26/27/2 item 11x",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07/09/01 13:53:41","LEM","07/09/01 15:10:06"
"R/LA/2884","LA",2884,"C/EGD/371","High Court Process Notes","JC26/27/2 item 10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07/09/01 13:54:11","LEM","07/09/01 15:14:13"
"R/LA/2885","LA",2885,"C/EGD/374","High Court Process Notes","JC26/27/2 item 10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07/09/01 13:54:48","LEM","07/09/01 15:12:45"
"R/LA/2886","LA",2886,"C/EGD/373","High Court Process Notes","JC26/17/2 item 10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"undated","LEM","07/09/01 13:55:33","LEM","07/09/01 15:13:44"
"R/LA/2887","LA",2887,"C/EGD/400","High Court Process Notes","JC26/27/5 item 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"a process note about being held.","LEM","07/09/01 15:04:49","LEM","07/09/01 15:08:02"
"R/LA/2888","LA",2888,"C/EGD/392","High Court Process Notes","JC26/27/5 item 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"LEM","07/09/01 15:36:34","LEM","07/09/01 15:36:49"
"R/LA/2889","LA",2889,"C/EGD/404","High Court Process Notes","JC26/27/5 item 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/09/01 15:40:31","LEM","07/09/01 15:42:13"
"R/LA/2890","LA",2890,"C/EGD/387","High Court Process Notes","JC26/27/5 item 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/09/01 15:42:26","LEM","07/09/01 15:42:40"
"R/LA/2891","LA",2891,"C/LA/2803","High Court Process Notes","JC26/27/5 item 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/09/01 15:50:18","LEM","07/09/01 15:50:31"
"R/LA/2892","LA",2892,"C/LA/2804","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/09/01 15:52:14","LEM","07/09/01 15:53:05"
"R/LA/2893","LA",2893,"C/EGD/390","High Court Process Notes","JC26/27/5 item 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.","LEM","07/09/01 16:09:58","jhm","11/06/02 12:12:17"
"R/LA/2894","LA",2894,"C/EGD/388","High Court Process Notes","JC26/27/5 item 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High court books of adjournal.","LEM","07/09/01 16:12:22","LEM","07/10/01 09:51:56"
"R/LA/2895","LA",2895,"C/EGD/408","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"She was not tried with the rest of the 12 people indicted in this group draft dittay.  Unclear why.","LEM","07/09/01 16:17:24","LEM","07/10/01 09:53:00"
"R/LA/2896","LA",2896,"C/EGD/407","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"She was not tried with the 12 other people listed in this draft dittay.  Unclear why.","LEM","07/09/01 16:22:01","LEM","07/10/01 09:51:37"
"R/LA/2897","LA",2897,"C/LA/2787","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","LEM","07/10/01 09:26:22","LEM","07/10/01 09:26:39"
"R/LA/2898","LA",2898,"C/EGD/389","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.","LEM","07/10/01 09:33:30","jhm","11/05/02 15:48:42"
"R/LA/2899","LA",2899,"C/EGD/391","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.","LEM","07/10/01 09:38:48","jhm","11/06/02 12:28:30"
"R/LA/2900","LA",2900,"C/EGD/359","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.  She did not appear in the final indictments resulting from this list of draft dittays.","LEM","07/10/01 09:39:45","jhm","11/05/02 09:46:25"
"R/LA/2901","LA",2901,"C/EGD/386","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.","LEM","07/10/01 09:48:43","jhm","11/05/02 15:41:39"
"R/LA/2902","LA",2902,"C/EGD/404","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.  She did not appear in the final case in the Books of Adjournal, unclear why.  This is a draft of a dittay against her.","LEM","07/10/01 10:01:43","jhm","11/06/02 14:09:33"
"R/LA/2903","LA",2903,"C/EGD/387","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.  A small amount of new information in this document.","LEM","07/10/01 10:09:13","jhm","11/05/02 15:44:44"
"R/LA/2904","LA",2904,"C/EGD/392","High Court Process Notes","JC26/27/5 item 9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Same as the information in the JC2s, only this draft dittay has people charged who did not appear in the final High Court Books of Adjournal.  She did not appear in the final case in the Books of Adjournal, unclear why.","LEM","07/10/01 10:12:54","jhm","11/06/02 12:32:00"
"R/LA/2905","LA",2905,"C/EGD/408","High Court Process Notes","JC26/27/5 item 10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Witness notes (possibly towards the builidng of a draft dittay)","LEM","07/10/01 10:38:47","LEM","07/10/01 10:39:27"
"R/LA/2906","LA",2906,"C/LA/2805","High Court Process Notes","JC26/27/5 item 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned, no date.","LEM","07/10/01 10:42:25","LEM","07/10/01 10:43:11"
"R/LA/2907","LA",2907,"C/EGD/391","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches confessed, with witnesses.","LEM","07/10/01 11:06:05","jhm","11/06/02 12:28:40"
"R/LA/2908","LA",2908,"C/EGD/388","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches confessed, with witnesses.","LEM","07/10/01 11:08:06","jhm","11/05/02 15:46:53"
"R/LA/2909","LA",2909,"C/EGD/359","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches confessed, with witnesses.","LEM","07/10/01 11:08:45","jhm","11/05/02 09:45:50"
"R/LA/2910","LA",2910,"C/EGD/390","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches confessed, with witnesses.","LEM","07/10/01 11:13:24","jhm","11/06/02 12:12:25"
"R/LA/2911","LA",2911,"C/EGD/360","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches had confessed, with witnesses.","LEM","07/10/01 11:14:05","jhm","11/05/02 09:54:35"
"R/LA/2912","LA",2912,"C/EGD/386","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches confessed, with witnesses.","LEM","07/10/01 11:16:49","jhm","11/05/02 15:41:48"
"R/LA/2913","LA",2913,"C/EGD/407","High Court Process Notes","JC26/27/5 item 11",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A letter saying that a group of Liberton witches confessed, with witnesses.","LEM","07/10/01 11:17:30","jhm","11/06/02 14:18:30"
"R/LA/2914","LA",2914,"C/EGD/386","High Court Process Notes","JC26/27/5 item 12",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"This document is a draft dittay with notes indicating whether or not the accused witch went to the trial of an assize or not.  She went to an assize trial.  I think the Books of Adjournal edited out the accused witches who did not pass on to the assize.  This is either a draft dittay or a first draft of the Books of Adjournal.","LEM","07/10/01 12:06:53","jhm","11/05/02 15:42:06"
